1978,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/11/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,299,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,260,0,880
992,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/19/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,137,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,298,0,800
974,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner+ oracle-beginner,592,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,383,0,870
925,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner+ oracle-beginner,593,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,384,0,870
1464,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,594,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,385,0,870
1066,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,595,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,386,0,870
1696,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,596,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,387,0,870
2220,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,723,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,724,0,890
985,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,55,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,392,0,870
957,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,56,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,393,0,870
1695,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,539,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,528,0,870
1771,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,540,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,529,0,870
2184,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,724,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,725,0,890
927,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,542,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,535,0,870
988,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,543,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,536,0,870
901,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,544,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,537,0,870
1639,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,545,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,538,0,870
1379,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,12/31/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,270,MRE,Mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,722,0,870
2219,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,3/4/2017 12:00:00 AM,.net-beginner+ wpf-beginner,598,MFR,Multi-facility reporting,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,597,0,1000
601,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,3/23/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,378,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,296,0,880
547,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/15/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,6,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,5,0,870
226,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/21/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,356,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,294,0,875
354,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,743,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,542,0,850
345,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,538,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,378,0,870
487,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/25/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,546,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,539,0,870
503,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/31/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,547,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,540,0,870
379,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/31/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,262,MRE,Mobile re-design,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,546,0,870
330,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,390,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,312,0,900
555,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/17/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,685,SNE,S98,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,541,0,875
342,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner+ oracle-beginner,59,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,588,0,870
558,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner+ oracle-beginner,70,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,589,0,870
456,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,725,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,742,0,895
736,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,72,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,591,0,870
228,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,73,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,592,0,870
733,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,709,SNE,S98,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,684,0,880
377,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,75,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,594,0,870
620,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,76,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,595,0,870
290,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,77,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,596,0,870
682,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,744,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,543,0,875
3362,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,1000,UID,UI re-design,1/1/2017 12:00:00 AM,4/1/2017 12:00:00 AM,923,0,1000
2000,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,320,WMS,WMS,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,319,0,1000
3652,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,java-beginner+ oracle-beginner,63,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,57,0,870
2055,java-beginner+ oracle-beginner,4/7/2016 12:00:00 AM,java-beginner+ oracle-beginner,64,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,58,0,870
2469,java-beginner+ oracle-beginner,4/12/2016 12:00:00 AM,java-beginner+ oracle-beginner,588,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,379,0,870
3963,java-beginner+ oracle-beginner,4/15/2016 12:00:00 AM,java-beginner+ oracle-beginner,386,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,308,0,890
2278,java-beginner+ oracle-beginner,4/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,314,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,265,0,895
3065,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,305,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,69,0,850
2556,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,308,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,72,0,885
3117,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,61,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,55,0,870
3551,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,62,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,56,0,870
3458,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,60,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,54,0,870
3361,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,313,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,264,0,890
3522,java-beginner+ oracle-beginner,5/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,389,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,311,0,900
3246,java-beginner+ oracle-beginner,5/2/2016 12:00:00 AM,java-beginner+ oracle-beginner,393,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,315,0,900
3386,java-beginner+ oracle-beginner,5/2/2016 12:00:00 AM,.net-beginner+ wpf-beginner,481,SEE,Secure entry,6/20/2016 12:00:00 AM,11/30/2016 12:00:00 AM,480,0,1000
2099,java-beginner+ oracle-beginner,5/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,391,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,313,0,900
3166,java-beginner+ oracle-beginner,5/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,597,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,388,0,870
3693,java-beginner+ oracle-beginner,5/6/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,852,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,851,0,1000
3866,java-beginner+ oracle-beginner,5/9/2016 12:00:00 AM,java-beginner,199,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,812,0,870
3144,java-beginner+ oracle-beginner,5/9/2016 12:00:00 AM,java-beginner+ oracle-beginner,300,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,59,0,850
2466,java-beginner+ oracle-beginner,5/10/2016 12:00:00 AM,java-beginner,65,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,16,0,870
3274,java-beginner+ oracle-beginner,5/11/2016 12:00:00 AM,java-beginner,67,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,18,0,870
2232,java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,java-beginner,45,FCI,Mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,43,0,870
3837,java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,853,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,852,0,1000
3033,java-beginner+ oracle-beginner,5/16/2016 12:00:00 AM,android-intermediate,119,INF,Informatics,11/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,118,0,1000
3010,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,301,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,60,0,850
2616,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,380,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,302,0,900
3258,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,381,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,303,0,900
2306,java-beginner+ oracle-beginner,5/24/2016 12:00:00 AM,java-beginner+ oracle-beginner,387,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,309,0,900
3593,java-beginner+ oracle-beginner,5/27/2016 12:00:00 AM,java-beginner+ oracle-beginner,388,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,310,0,900
3051,java-beginner+ oracle-beginner,5/27/2016 12:00:00 AM,java-beginner+ oracle-beginner,392,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,314,0,900
3459,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner,202,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,817,0,870
2035,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,589,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,380,0,870
3243,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,394,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,316,0,900
3559,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,382,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,304,0,900
3509,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,383,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,305,0,900
3494,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,302,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,61,0,850
3674,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,303,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,62,0,890
1976,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,384,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,306,0,900
3175,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,385,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,307,0,900
3305,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,315,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,266,0,900
2363,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner+ oracle-beginner,316,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,299,0,900
2036,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner+ oracle-beginner,317,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,300,0,900
4322,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner+ oracle-beginner,318,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,301,0,900
3329,java-beginner+ oracle-beginner,6/9/2016 12:00:00 AM,java-beginner+ oracle-beginner,304,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,63,0,890
3111,java-beginner+ oracle-beginner,6/23/2016 12:00:00 AM,java-beginner+ oracle-beginner,746,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,390,0,900
2093,java-beginner+ oracle-beginner,6/23/2016 12:00:00 AM,java-beginner+ oracle-beginner,747,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,391,0,900
4563,java-beginner+ oracle-beginner,6/24/2016 12:00:00 AM,java-beginner,812,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,512,0,900
3876,java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner,813,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,516,0,890
3081,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,508,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,81,0,890
3048,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,818,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,519,0,900
3665,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,587,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,317,0,870
2195,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,520,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,525,0,900
2207,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,525,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,580,0,900
3997,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,526,RCI,Real-time check in,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,581,0,900
3726,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,android-expert,7,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,6,0,1000
3917,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,504,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,79,0,890
3400,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,ios-intermediate,39,FCI,Mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,38,0,1000
3467,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,583,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,198,0,870
3612,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,817,OAN,Online analytics,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,518,0,890
3344,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-intermediate+ mongodb-intermediate,93,FCI,Mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,92,0,1000
3823,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,511,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,84,0,890
3776,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-intermediate+ mongodb-intermediate,94,FCI,Mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,93,0,1000
3678,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,321,WMS,WMS,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,320,0,1000
3502,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,509,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,82,0,855
2287,java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,745,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,389,0,890
3032,java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-beginner,580,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,88,0,870
3643,java-beginner+ oracle-beginner,7/4/2016 12:00:00 AM,ios-intermediate,277,RMC,RMC,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,105,0,1000
3641,java-beginner+ oracle-beginner,7/7/2016 12:00:00 AM,.net-beginner+ sharepoint-beginner,851,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,850,0,1000
2089,android-beginner,2/29/2016 12:00:00 AM,android-beginner,43,FCI,Mobility solutions for fast check in,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,42,0,870
406,.net-intermediate+ wpf-intermediate+.net-beginner+ wpf-beginner,2/29/2016 12:00:00 AM,.net-intermediate+ wpf-intermediate,893,AUT,Automation,10/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,892,0,850
