1879,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,536,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,356,870,904
856,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,355,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,270,850,872
2130,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,298,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,138,880,902
1978,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/11/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,297,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,137,880,902
992,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/19/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,543,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,536,870,904
974,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,542,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,535,870,904
925,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,530,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,354,800,834
1464,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,539,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,528,870,904
1066,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,541,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,530,870,904
1696,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,540,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,529,870,904
2220,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,726,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,743,890,910
985,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,538,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,378,870,904
957,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,537,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,377,870,904
1695,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,725,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,742,895,915
1771,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,531,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,355,800,834
2184,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,724,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,725,890,910
927,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,529,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,353,800,834
988,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,139,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,352,800,834
901,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,138,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,351,800,834
1639,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,137,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,298,800,834
1379,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,12/31/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,271,MRE,Mobile re-design,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,723,870,898
2219,java-intermediate+ oracle-intermediate+java-beginner+ oracle-beginner,3/4/2017 12:00:00 AM,.net-intermediate+ sharepoint-intermediate,771,EPF,EFPR,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,325,1000,1000
601,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,3/23/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,356,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,294,875,897
547,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/15/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,3,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,2,870,880
226,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/21/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,296,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,136,880,902
354,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,2,ONB,Online banking,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,1,800,810
345,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,352,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,261,850,872
487,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/25/2016 12:00:00 AM,java-expert,498,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,259,850,862
503,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/31/2016 12:00:00 AM,java-expert,275,RMC,RMC,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,102,800,808
379,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,5/31/2016 12:00:00 AM,java-expert,260,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,68,800,828
330,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-intermediate,208,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,207,870,888
555,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/17/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,723,SNE,S98,3/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,724,880,900
342,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-intermediate,207,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,206,870,888
558,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-intermediate,206,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,205,870,888
456,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,709,SNE,S98,1/1/2017 12:00:00 AM,7/15/2017 12:00:00 AM,684,890,910
736,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate,205,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,204,870,888
228,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate,204,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,203,870,888
733,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,744,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,543,880,890
377,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate,203,FCI,Mobility solutions for fast check in,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,202,870,888
620,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-expert,497,RCI,Real-time check in,7/1/2016 12:00:00 AM,10/1/2016 12:00:00 AM,178,850,854
290,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate,178,FCI,Mobility solutions for fast check in,1/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,177,800,818
682,java-expert+ oracle-intermediate+java-intermediate+java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-intermediate+ oracle-intermediate,685,SNE,S98,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,541,875,895
3362,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,java-beginner+ oracle-beginner,55,ONB,Online banking,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,392,870,898
2000,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,java-beginner+ oracle-beginner,746,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,390,900,910
3652,java-beginner+ oracle-beginner,3/31/2016 12:00:00 AM,java-beginner+ oracle-beginner,394,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,316,900,922
2055,java-beginner+ oracle-beginner,4/7/2016 12:00:00 AM,java-beginner+ oracle-beginner,393,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,315,900,922
2469,java-beginner+ oracle-beginner,4/12/2016 12:00:00 AM,java-beginner+ oracle-beginner,392,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,314,900,922
3963,java-beginner+ oracle-beginner,4/15/2016 12:00:00 AM,java-beginner+ oracle-beginner,747,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,391,890,900
2278,java-beginner+ oracle-beginner,4/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,314,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,265,895,917
3065,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,313,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,264,850,872
2556,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,312,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,76,885,907
3117,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,391,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,313,900,922
3551,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,390,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,312,900,922
3458,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,389,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,311,900,922
3361,java-beginner+ oracle-beginner,4/30/2016 12:00:00 AM,java-beginner+ oracle-beginner,311,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,75,890,912
3522,java-beginner+ oracle-beginner,5/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,388,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,310,900,922
3246,java-beginner+ oracle-beginner,5/2/2016 12:00:00 AM,java-beginner+ oracle-beginner,387,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,309,900,922
3386,java-beginner+ oracle-beginner,5/2/2016 12:00:00 AM,java-beginner+ oracle-beginner,386,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,308,900,922
2099,java-beginner+ oracle-beginner,5/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,385,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,307,900,922
3166,java-beginner+ oracle-beginner,5/3/2016 12:00:00 AM,java-beginner+ oracle-beginner,384,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,306,900,922
3693,java-beginner+ oracle-beginner,5/6/2016 12:00:00 AM,java-beginner+ oracle-beginner,383,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,305,900,922
3866,java-beginner+ oracle-beginner,5/9/2016 12:00:00 AM,java-beginner+ oracle-beginner,382,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,304,900,922
3144,java-beginner+ oracle-beginner,5/9/2016 12:00:00 AM,java-beginner+ oracle-beginner,310,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,74,850,872
2466,java-beginner+ oracle-beginner,5/10/2016 12:00:00 AM,java-beginner+ oracle-beginner,381,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,303,900,922
3274,java-beginner+ oracle-beginner,5/11/2016 12:00:00 AM,java-beginner+ oracle-beginner,380,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,302,900,922
2232,java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,java-beginner+ oracle-beginner,318,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,301,900,922
3837,java-beginner+ oracle-beginner,5/13/2016 12:00:00 AM,java-beginner+ oracle-beginner,317,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,300,900,922
3033,java-beginner+ oracle-beginner,5/16/2016 12:00:00 AM,java-beginner+ oracle-beginner,316,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,299,900,922
3010,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,309,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,73,850,872
2616,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,64,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,58,870,898
3258,java-beginner+ oracle-beginner,5/20/2016 12:00:00 AM,java-beginner+ oracle-beginner,63,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,57,870,898
2306,java-beginner+ oracle-beginner,5/24/2016 12:00:00 AM,java-beginner+ oracle-beginner,62,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,56,870,898
3593,java-beginner+ oracle-beginner,5/27/2016 12:00:00 AM,java-beginner+ oracle-beginner,61,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,55,870,898
3051,java-beginner+ oracle-beginner,5/27/2016 12:00:00 AM,java-beginner+ oracle-beginner,60,MRE,Mobile re-design,6/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,54,870,898
3459,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,315,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,266,900,922
2035,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner,586,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,201,870,904
3243,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner,585,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,200,870,904
3559,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner,584,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,199,870,904
3509,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner,583,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,198,870,904
3494,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,308,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,72,850,872
3674,java-beginner+ oracle-beginner,6/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,307,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,71,890,912
1976,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner,581,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,196,870,904
3175,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner,513,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,86,900,912
3305,java-beginner+ oracle-beginner,6/3/2016 12:00:00 AM,java-beginner,49,FCI,Mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,47,870,874
2363,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner,48,FCI,Mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,46,870,874
2036,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner,47,FCI,Mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,45,870,874
4322,java-beginner+ oracle-beginner,6/8/2016 12:00:00 AM,java-beginner,46,FCI,Mobility solutions for fast check in,6/20/2016 12:00:00 AM,9/15/2016 12:00:00 AM,44,870,874
3329,java-beginner+ oracle-beginner,6/9/2016 12:00:00 AM,java-beginner+ oracle-beginner,306,FDP,Front desk payment resolution,6/15/2016 12:00:00 AM,7/31/2017 12:00:00 AM,70,890,912
3111,java-beginner+ oracle-beginner,6/23/2016 12:00:00 AM,java-beginner+ oracle-beginner,597,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,388,870,904
2093,java-beginner+ oracle-beginner,6/23/2016 12:00:00 AM,java-beginner+ oracle-beginner,596,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,387,870,904
4563,java-beginner+ oracle-beginner,6/24/2016 12:00:00 AM,java-beginner+ oracle-beginner,595,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,386,870,904
3876,java-beginner+ oracle-beginner,6/25/2016 12:00:00 AM,java-beginner,512,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,85,890,902
3081,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,511,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,84,895,907
3048,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,594,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,385,870,904
3665,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,593,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,384,870,904
2195,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,592,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,383,870,904
2207,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,591,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,382,870,904
3997,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,590,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,381,870,904
3726,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,589,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,380,870,904
3917,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,510,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,83,890,902
3400,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,588,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,379,870,904
3467,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner+ oracle-beginner,587,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,317,870,904
3612,java-beginner+ oracle-beginner,6/28/2016 12:00:00 AM,java-beginner,508,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,81,890,902
3344,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,582,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,197,870,904
3823,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,509,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,82,890,902
3776,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,504,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,79,900,912
3678,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,53,ONB,Online banking,7/1/2016 12:00:00 AM,11/30/2016 12:00:00 AM,67,870,878
3502,java-beginner+ oracle-beginner,6/30/2016 12:00:00 AM,java-beginner,503,RCI,Real-time check in,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,78,850,862
2287,java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-beginner+ oracle-beginner,745,LOP,Logistics planning,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,389,890,900
3032,java-beginner+ oracle-beginner,7/1/2016 12:00:00 AM,java-beginner,580,FLM,Flight maintenace,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,88,870,904
